app_name,release_date,item_id,precio
Portal of Evil: Stolen Runes Collector's Edition,2015-05-26,361850,6.99
Labyrinthine Dreams - Soundtrack,2015-05-26,372140,1.99
Tobari and the Night of the Curious Moon,2012-08-11,368140,9.99
Spaceforce Rogue Universe HD,2007-06-05,372480,12.99
Martial Law,2015-05-26,346150,2.99
EWS OTA Wagon Pack,2015-05-27,326002,4.99
GUILTY GEAR XX ACCENT CORE PLUS R,2015-05-26,348550,14.99
Tree of Life - Upgrade to Adventurer,2015-05-27,368960,7.99
Magicka 2,2015-05-26,238370,14.99
Official Guide - Midnight's Blessing,2015-05-26,371110,4.99
Audiosurf 2,2015-05-26,235800,14.99
A Bastard's Tale Demo,2015-05-26,372730,0.0
Stones of Sorrow,2015-05-26,373290,3.99
Magnetic: Cage Closed,2015-05-26,344410,14.99
Upgrade to Magnetic: Cage Closed Collector's Edition,2015-05-26,362850,0.0
Stones of Sorrow - Soundtrack by Neoandertals,2015-05-26,374160,4.99
Games of Glory - “Starter pack”,2015-05-26,363770,0.0
"Games of Glory - ""Star""",2015-05-26,357790,0.0
Games of Glory - “Guards of the Synarchy”,2015-05-26,363780,0.0
Games of Glory - “Superstar”,2015-05-26,363781,0.0
Audiosurf 2 Demo,2015-05-26,373960,0.0
Quadrant,2015-05-26,365320,4.99
Floors of Discomfort,2015-05-26,372770,1.99
Rocksmith® 2014 – The Cure - “Friday I’m In Love”,2015-05-26,342842,2.99
Rocksmith® 2014 – Steve Vai - “For The Love Of God”,2015-05-26,342843,2.99
New York Mysteries: Secrets of the Mafia,2015-05-22,372930,6.99
Ride the Bullet,2015-05-22,364130,3.99
Asguaard - Deluxe Contents,2015-05-27,372280,5.99
Ramayana Demo,2015-05-29,372860,0.0
Ramayana,2015-05-25,371790,4.99
XLarn,2015-05-25,360030,4.99
Sproggiwood Original Soundtrack,2015-05-25,357250,4.99
Ludoku,2015-05-25,366410,4.99
High On Racing,2006-06-04,362610,4.99
Corruption Soundtrack,2015-05-25,340670,0.99
Visibility,2015-05-25,368290,0.0
Worlds of Magic - Titans Pack DLC,2015-05-25,369131,0.0
Worlds of Magic - Sorcerer Lords Pack DLC,2015-05-25,369130,0.0
Initiation Soundtrack,2015-05-25,340661,0.99
Fine Sweeper,2015-05-25,367000,2.99
MISSING: An Interactive Thriller - Episode One,2015-05-25,354650,0.0
Super Chibi Knight Original Sound Track (OST),2015-05-25,373780,0.99
Panda School Browser,2015-05-22,349280,3.99
Midnight's Blessing,2015-05-25,370640,9.99
Fort Defense,2015-05-22,343930,5.99
8-Bit Adventures: The Forgotten Journey Remastered Edition,2015-03-31,370300,9.99
Pixel Star,2015-05-22,367300,2.99
Two Digits,2015-05-22,371330,1.99
8-Bit Adventures: The Forgotten Journey Remastered Edition Demo,2015-03-04,370530,0.0
Two Worlds Strategy Guide,2015-05-22,301210,9.99
Two Worlds II Strategy Guide,2015-05-22,302020,9.99
Two Worlds II - Pirates of the Flying Fortress Strategy Guide,2015-05-22,302030,6.99
Tompi Jones,2015-05-22,370310,3.99
Dreamscape - Official Guide,2015-05-22,366740,3.99
LOOP: A Tranquil Puzzle Game,2015-05-22,370150,4.99
GeoVox,2015-05-22,368470,39.99
Zombie Zoeds,2015-05-20,366890,4.99
3 Stars of Destiny - Official Guide,2015-05-22,366730,4.99
Vagrant Hearts 2,2015-05-20,359670,9.99
Mystik Belle,2015-05-15,332610,14.99
Dev Guy,2015-05-20,351800,0.0
Ankh - Anniversary Edition,2005-11-04,353980,7.99
HIS - [Do335] Berta Hildebrand Pack,2015-05-18,369501,19.99
Crossfire: Dungeons,2007-01-15,369370,3.99
Train Simulator: Epic Journeys,2015-05-21,370960,39.99
"Warhammer 40,000: Armageddon - Glory of Macragge",2015-05-21,353770,4.99
Chicken Invaders 4 - Christmas Edition,2015-05-21,370400,2.99
Unlimited Escape 3 & 4 Double Pack,2015-05-21,370970,6.99
Sunset,2015-05-21,287600,19.99
Epanalepsis,2015-05-21,333690,3.99
Interloper,2015-05-21,356420,1.0
Epanalepsis - Soundtrack,2015-05-21,372520,4.99
Technobabylon,1900-01-01,307580,14.99
PAYDAY 2: The Alesso Heist,2015-05-21,366660,0.0
Bunker - The Underground Game,2015-05-21,354180,3.99
Sunset OST,2015-05-21,373220,3.99
The Epanalepsis Papers,2015-05-21,373190,2.99
GameGuru - Fantasy Pack,2015-05-19,365530,29.99
GameGuru - Death Valley Combat Pack,2015-05-19,365540,29.99
GameGuru Mega Pack 1,2015-05-19,321140,24.99
GameGuru Mega Pack 2,2015-05-19,321141,24.99
GameGuru Mega Pack 3,2015-05-19,321142,24.99
GameGuru,2015-05-19,266310,34.99
FSX: Steam Edition - Battle of Britain: Spitfire Add-On,2015-05-19,360350,19.99
Making History: The Calm and the Storm Gold Edition,2008-07-30,371190,4.99
Making History: The Calm and the Storm Gold Edition Demo,2008-07-30,373250,0.0
Car Mechanic Simulator 2015 - Visual Tuning,2015-05-20,372870,1.99
FSX: Steam Edition - Ultimate VFR Guam Add-On,2015-05-20,364320,9.99
Chicken Invaders 4 - Thanksgiving Edition,2015-05-20,370402,2.99
Construction Simulator 2015: Liebherr 150 EC-B,2015-05-20,359780,2.99
Locoland Demo,2003-11-22,372180,0.0
Fantasy Grounds - D&D Hoard of the Dragon Queen,2015-05-18,372020,19.99
Realm of Perpetual Guilds,2015-05-18,372670,0.0
Regency Solitaire,2015-05-18,351090,9.99
Realm of Perpetual Guilds Demo,2015-05-18,372700,0.0
Love at First Sight,2015-05-18,353330,9.99
Lemma Demo,2015-05-18,372580,0.0
S.K.I.L.L. - Special Force 2 (Shooter),2013-09-12,286940,0.0
DW8E: Edit Parts - Equipment Kimono,2015-05-18,363630,0.99
D Series OFF ROAD Driving Simulation,2015-05-19,363430,7.99
S.K.I.L.L. - Special Force 2 - Infantry Pack,2013-09-12,317500,19.99
S.K.I.L.L. - Special Force 2 - Special Force Pack,2013-09-12,317501,34.99
Castaway Paradise - Town Building Sim,2015-05-19,304950,14.99
Kold War Pack,2015-05-19,351555,3.99
World 1-1,2015-01-15,357410,7.99
Alum - Soundtrack,2015-05-15,372100,0.99
Alum Demo,2015-05-15,372070,0.0
Mysterious Space,2015-05-15,368700,10.0
Breezeblox,2015-05-15,370080,2.99
Exostorm,2015-05-15,350000,3.99
Predator Simulator,2015-05-11,369100,2.99
Geared,2015-05-15,341770,2.99
CrossCode,2015-05-15,368340,19.99
Siralim - Soundtrack,2015-05-15,372550,2.99
Quantum Rush Champions Demo,2015-05-15,370520,0.0
Red Goblin: Cursed Forest,2015-05-15,364480,4.99
Broadsword : Age of Chivalry,2015-05-15,312710,19.99
Grey Cubes,2015-05-15,371500,0.99
Machineers - Episode 2: River City,2015-04-14,360360,4.99
Machineers - Episode 1: Tivoli Town,2015-05-14,356090,4.99
Higurashi When They Cry Hou - Ch.1 Onikakushi,2015-05-15,310360,5.99
Train Simulator: LNER Peppercorn Class A2 'Blue Peter' Loco Add-On,2015-05-14,277771,19.99
InsanZ - Dr.Test,2015-05-15,372170,0.99
Lootfest,2015-03-14,367030,0.99
Sinister City - Soundtrack,2015-05-14,370580,0.0
Batla,2015-05-14,338180,0.0
Batla - Scout,2015-05-14,353570,4.99
Batla - Starter Pack,2015-05-14,365840,1.99
Brain Guzzler,2015-05-08,369860,0.99
HIS - [Fa223] Berta Hildebrand Pack,2015-05-11,369500,19.99
NOT A HERO,2015-05-14,274270,12.99
Close Combat - Panthers in the Fog,2012-11-19,368220,39.99
Batla - Tank,2015-05-14,353571,4.99
Axiom Verge,2015-05-14,332200,19.99
Quell,2015-05-14,344480,3.99
Soda Star,2015-05-14,360720,3.99
Quell Memento,2015-05-14,348440,3.99
Euro Truck Simulator 2 - Scandinavia,2015-05-06,304212,17.99
Quell Reflect,2015-05-14,348430,3.99
Technobabylon Demo,2015-05-14,371800,0.0
"Invisible, Inc.",2015-05-12,243970,19.99
Rocksmith® 2014 – All That Remains - “Two Weeks”,2015-05-12,342832,2.99
LOST ORBIT - Original Soundtrack,2015-05-12,349810,3.99
Rocksmith® 2014 – All That Remains - “Six”,2015-05-12,342833,2.99
Rocksmith® 2014 – All That Remains - “This Calling”,2015-05-12,342834,2.99
LOST ORBIT,2015-05-12,282640,11.99
Rocksmith® 2014 – All That Remains Song Pack,2015-05-12,342835,7.99
Color Guardians,2015-05-12,336840,14.99
Ultimate Space Commando,2015-05-12,341910,9.99
An Assassin in Orlandes,2015-05-12,335460,4.99
Curse of the Assassin,2015-05-12,335450,4.99
Despair,2015-05-12,368990,0.99
Home is Where One Starts...,2015-05-12,355970,2.99
Airport Firefighters - The Simulation,2015-05-13,350530,14.99
FSX: Steam Edition - Manhattan X Add-On,2015-05-13,343956,18.99
Stronghold Crusader 2: The Emperor and The Hermit,2015-05-13,349000,5.99
Age of Enigma: The Secret of the Sixth Ghost,2011-08-24,362740,9.99
Dark Echo,2015-05-11,368650,2.99
Luxor HD,2015-05-11,361020,9.99
Hacker Evolution Source Code,2015-05-11,364750,24.99
Blob From Space - Please Don't Stop The Music,2015-05-11,348370,4.99
InsanZ - KiLL The EnginE,2015-05-11,370230,0.99
Why Am I Dead At Sea,2015-05-11,359400,4.99
Tallowmere – Android Version,2015-05-11,367180,0.0
Quintet,2013-02-01,340350,0.0
FINAL FANTASY IV: THE AFTER YEARS,2015-05-11,346830,15.99
Pongo,2015-05-14,369000,0.99
Quintet - Upgrade (unlock scenarios and website features),2015-05-11,368400,4.99
"Quintet - Trio Access (unlock Trio ships, scenarios and website features)",2015-05-11,368401,19.99
Ossuary Demo,2013-11-25,363810,0.0
Toren,2015-05-11,320820,9.99
Toren - Soundtrack,2015-05-13,367640,3.99
X-Plane 10 AddOn - Aerosoft - CZST Stewart,2015-05-12,339390,24.99
The Blue Flamingo Soundtrack,2015-05-12,370500,0.99
Egyptian Settlement Gold,2015-05-12,367220,7.99
Lemma,2015-05-12,300340,14.99
Last Word,2015-05-08,355530,9.99
Last Word - OST,2015-05-08,368820,4.99
Shrooms,2015-05-08,361330,14.99
Selfie : Sisters of the Amniotic Lens,2015-05-08,287140,4.99
Yomi,2015-05-08,287960,14.99
Official Guide - Valiant,2015-05-08,368510,4.99
Valiant: Resurrection,2015-05-08,368250,9.99
Mainland,2015-05-08,366800,0.0
Beeswing,2014-12-10,365580,4.99
Spoko and Poko,2015-05-18,365400,3.99
Unheard Screams - King Leopold II's Rule Over The Congo,2015-05-11,365080,2.99
Freestyle 2 - Sakun Limited Outfit Pkg,2015-05-11,365470,18.99
Survarium - Explorer Pack,2015-05-11,369490,0.99
Ruzh Delta Z,2015-05-08,370190,0.0
Survarium - Steam Sniper Pack,2015-05-11,359522,14.99
Vertiginous Golf - Gold Pack Upgrade,2015-05-06,316590,9.99
X-Plane 10 AddOn - Aerosoft - Airport London-Heathrow,2015-05-07,339391,29.99
FSX: Steam Edition - Piper PA-36 Pawnee Brave 375 Add-On,2015-05-07,355640,19.99
HIS - [F4U] Berta Hildebrand Pack,2015-05-07,356124,19.99
ToA: Seasons Of The Wolf - Bad Blood DLC,2015-05-07,354190,9.99
Weather Lord: The Successor's Path,2015-04-08,361970,4.99
Goat Simulator: GoatZ,2015-05-07,344450,4.99
Decisive Campaigns: Case Blue,2012-07-16,354600,39.99
Sym,2015-05-07,342100,7.99
PAYDAY 2: The OVERKILL B-Sides Soundtrack,2015-05-07,368870,0.0
Tony Tough and the Night of Roasted Moths,1997-12-01,356210,9.99
Independence War® 2: Edge of Chaos,2001-06-29,359630,5.99
Millennium - Deluxe Contents,2015-05-07,368410,4.49
Guns and Goblins,2015-05-07,369450,1.99
Crazy Steam Bros 2 OST,2015-05-06,369210,0.99
Star Trek™ : 25th Anniversary,2015-05-07,359650,9.99
Kenney Game Assets,2015-05-08,363550,9.99
The Music Machine Original Soundtrack,2015-05-06,359130,2.99
Aces of the Luftwaffe,2015-05-06,353940,4.99
Train Simulator: CRH380D EMU Add-On,2015-05-06,277770,18.99
The Travels of Marco Polo,2015-05-06,366670,6.99
Strife® - Soundtrack,2015-05-08,363830,2.99
Battle of Empires : 1914-1918 - Victory Pack,2015-05-06,342010,0.0
High Strangeness,2015-05-06,268340,4.99
Malebolgia,2015-05-06,318860,12.99
Euro Truck Simulator 2 - Norwegian Paint Jobs Pack,2015-05-06,347190,0.99
Euro Truck Simulator 2 - Danish Paint Jobs Pack,2015-05-06,347210,0.99
Euro Truck Simulator 2 - Swedish Paint Jobs Pack,2015-05-06,347211,0.99
Super Indie Karts,2015-05-06,323670,9.99
Rustbucket Rumble Debut Character Pack,2015-05-04,354890,9.99
Rustbucket Rumble,2015-05-04,351140,0.0
Blitzkrieg 3 - Digital Deluxe Edition Upgrade,2015-05-06,366650,14.99
Rustbucket Rumble Soundtrack,2015-04-02,356780,1.99
Snakebird,2015-05-04,357300,6.99
Snails,2015-05-01,353260,4.99
Spellcrafter,2015-05-04,315680,9.99
Controller Companion,2015-05-04,367670,2.99
Alexia Crow and the Cave of Heroes,2015-05-04,365280,5.99
Aspectus: Rinascimento Chronicles,2011-03-27,342250,4.99
Wolfenstein: The Old Blood,2015-05-04,350080,19.99
"DW8E: Scenario, BGM and Edit Parts Pack",2015-05-04,348687,9.99
Egg Returns Home,2015-05-05,363790,1.99
Black Mesa,2015-05-05,362890,19.99
WarBirds - World War II Combat Aviation,2015-04-21,365620,14.99
Epic Arena,2015-05-05,334030,0.0
Epic Arena - Brotherhood Of Order Pack,2015-05-05,361541,4.99
Epic Arena - Legion Of Chaos Pack,2015-05-05,361540,4.99
Rocksmith® 2014 – Howlin’ Wolf - “Spoonful”,2015-05-05,342826,2.99
Rocksmith® 2014 – Freddie King - “Hide Away”,2015-05-05,342828,2.99
Rocksmith® 2014 – Bobby “Blue” Bland - “Ain’t No Love In The Heart of the City”,2015-05-05,342829,2.99
Rocksmith® 2014 – John Lee Hooker - “Boom Boom”,2015-05-05,342827,2.99
Epic Arena - Pirates Of Tortuga Pack,2015-05-05,361542,4.99
Rocksmith® 2014 – Johnny Winter - “Be Careful With a Fool”,2015-05-05,342830,2.99
MadSpace: To Hell and Beyond,1997-01-01,351810,5.99
Z.A.R.,1998-01-01,351820,5.99
ROCKETSROCKETSROCKETS,2015-05-01,289760,6.99
ROCKETSROCKETSROCKETS Soundtrack,2015-05-01,362760,7.99
Car Mechanic Simulator 2015 - Youngtimer,2015-05-02,361820,24.99
One Manga Day - Bonus Content,2015-05-04,367380,3.99
One Manga Day,2014-06-20,365070,0.0
Sandmason Demo,2015-05-04,361070,0.0
Sandmason,2015-05-04,350620,3.99
Box Out!,2015-05-04,356110,6.99
PAYDAY 2: The Butcher's Western Pack,2015-04-30,349830,0.0
Space Colony: Steam Edition,2015-04-30,297920,14.99
Stealth Inc 2: A Game of Clones,2015-04-30,329380,14.99
GemCraft - Chasing Shadows,2015-04-30,296490,9.99
Block N Load,2015-04-30,299360,0.0
Canabalt,2015-04-30,358960,2.99
METAL SLUG DEFENSE - “Alien Army Pack” Vol.1,2015-05-01,362550,9.99
METAL SLUG DEFENSE - “KOF Pack” Vol.1,2015-05-01,361470,14.99
METAL SLUG DEFENSE - “Morden Army Pack” Vol.3,2015-05-01,362590,4.99
METAL SLUG DEFENSE - “Morden Army Pack” Vol.1,2015-05-01,362520,4.99
METAL SLUG DEFENSE - “Morden Army Pack” Vol.2,2015-05-01,362530,9.99
METAL SLUG DEFENSE - “Nonpartisan Army Pack” Vol.1,2015-05-01,362560,14.99
METAL SLUG DEFENSE - “Ptolemaic Army Pack” Vol.1,2015-05-01,362540,7.99
METAL SLUG DEFENSE - “Regular Army Pack” Vol.2,2015-05-01,362570,4.99
METAL SLUG DEFENSE - “Regular Army Pack” Vol.1,2015-05-01,362500,7.99
METAL SLUG DEFENSE - “Ptolemaic Army Pack” Vol.2,2015-05-01,362580,7.99
Hero Siege - The Depths of Hell,2015-04-30,331180,2.99
METAL SLUG DEFENSE,2015-05-01,356310,0.0
CopperCube 5 Game Engine,2015-05-01,364970,74.99
CopperCube 5 Demo,2015-04-26,367190,0.0
CopperCube - Professional Edition,2015-04-24,366190,289.99
quadrant,2015-05-01,365500,3.99
Software Inc.,2015-05-01,362620,13.99
Bloodsports.TV - Blood Brawl,2015-05-04,367290,9.99
Sky Force Anniversary,2015-04-30,355050,9.99
Train Simulator: Amtrak P30CH Loco Add-On,2015-04-29,277764,19.99
Ironcast Soundtrack,2015-05-01,362820,4.99
Exanima,2015-04-29,362490,14.99
The Weaponographist,2015-04-29,329240,9.99
Lux Delux,2015-05-01,341950,9.99
Regimental Chess,2015-04-29,362400,0.0
Endless Legend™ - Guardians,2015-04-29,357360,9.99
American History Lux,2015-04-29,357710,9.99
Break_In,2015-04-29,357320,9.99
Time Ramesside (A New Reckoning),2015-05-01,290650,4.99
Fermi's Path Demo,2015-04-29,366900,0.0
"Guns, Gore & Cannoli",2015-04-30,322210,9.99
Ancient Empires Lux,2015-04-29,357711,9.99
Reboot Soundtrack,2015-04-29,367250,0.99
Order of Battle: World War II,2015-04-30,312450,0.0
Sky Force Anniversary - Original Soundtrack,2015-04-30,367810,0.0
HIS - [P-82] Twin mustang custom Pack,2015-04-30,355262,19.99
Solarix,2015-04-30,284990,19.99
Abyss Raiders: Uncharted,2015-04-30,348730,4.99
Chroma Squad,2015-04-30,251130,14.99
Red Bit Ninja,2015-05-04,364900,4.99
Soul Locus,2015-04-30,349190,9.99
R.B.I. Baseball 15,2015-04-30,329610,19.99
Second Coming: Tactical Training,2015-04-30,355090,4.99
Puzzle Station 15th Anniversary Retro Release,2000-07-14,366990,3.99
Basement,2015-04-30,340150,9.99
Hero Siege - The Depths of Hell (Collector's Edition),2015-04-30,331181,4.99
Call of Duty®: Advanced Warfare - Ascendance,2015-04-30,318792,14.99
Narcissu 1st & 2nd,2007-05-15,264380,0.0
Jump/Boxer,2015-04-24,365330,0.99
Sparkle 3 Genesis,2015-04-24,361190,4.99
Pony World 3,2015-04-27,364940,4.99
InsanZ - Retro Survival Horror,2015-04-27,367040,6.99
Slinki Demo,2015-04-27,363740,0.0
Ballads of Reemus: When the Bed Bites,2012-01-27,327450,4.99
Earthtongue,2015-04-27,358070,4.99
The Little Crane That Could,2015-04-27,361430,11.99
State of Decay: YOSE,2015-04-27,329430,29.99
Kerbal Space Program,2015-04-27,220200,39.99
in Space,2015-04-27,361830,0.99
Cosmochoria,2015-04-27,293240,9.99
"Cook, Serve, Delicious Original Soundtrack",2015-04-27,359760,2.99
East Tower - Akio,2012-07-25,354950,4.99
The Golf Club - Collectors Edition Upgrade,2015-04-27,353820,9.99
Miniature Gods,2015-04-27,367280,0.99
Son of Nor - Soundtrack,2015-04-27,346990,4.99
Esenthel Engine,2008-01-01,366530,0.0
Koi-Koi Japan [Hanafuda playing cards],2015-04-27,364930,9.99
Son of Nor,2015-04-27,264000,19.99
The Gate,2015-04-22,350020,0.0
Shadowrun Chronicles - Boston Lockdown,2015-04-28,267750,19.99
Verdun,2015-04-28,242860,24.99
One Last Day,2015-04-28,328710,12.99
Chroma Squad - Soundtrack,2015-04-30,363800,4.99
Flem,2015-04-28,341760,5.99
Not without my donuts,2015-04-28,366610,3.99
Angry Video Game Nerd: The Movie,2015-04-28,357380,2.99
Perils of Man,2015-04-28,347710,9.99
Void Destroyer - Mini Sandbox,2015-04-28,363320,0.0
STAR WARS™: TIE Fighter Special Edition,1994-07-01,355250,9.99
STAR WARS™ - X-Wing Alliance™,1999-03-28,361670,9.99
STAR WARS™ - X-Wing Special Edition,1994-01-01,354430,9.99
STAR WARS™ X-Wing vs TIE Fighter - Balance of Power Campaigns™,1997-04-17,361690,9.99
Fayre Trade: Cookery and Caravans,2015-04-23,366140,1.99
Ogrest,2015-04-23,365170,2.99
The Sheltered,2015-04-16,364370,1.99
Shantae and the Pirate's Curse,2015-04-23,345820,19.99
The Clans - Saga of the Twins Demo,2015-04-23,366430,0.0
Uncanny Valley,2015-04-23,359580,9.99
Light Bound,2015-04-23,335560,9.99
Uncanny Valley - Soundtrack,2015-04-23,360140,2.99
Kiai Resonance,2015-04-21,360450,4.99
UBERMOSH: Original Soundtrack,2015-04-23,366420,3.99
Kaiju-A-GoGo,2015-04-23,333210,13.99
WE ARE DOOMED,2015-04-21,360530,9.99
Assassin’s Creed® Chronicles: China,2015-04-21,354380,9.99
WE ARE DOOMED Soundtrack,2015-04-21,362460,4.99
GameLoading: Rise of the Indies,2015-04-21,357460,9.99
Rocksmith® 2014 – Stone Sour - “Through Glass”,2015-04-21,342816,2.99
Rocksmith® 2014 – Yellowcard - “Ocean Avenue”,2015-04-21,342818,2.99
Rocksmith® 2014 – Lit - “My Own Worst Enemy”,2015-04-21,342817,2.99
Rocksmith® 2014 – Dinosaur Jr - “Feel the Pain”,2015-04-21,342819,2.99
Just Survive Test Server,2015-04-16,362300,0.0
Dungeon of the Endless™ - Deep Freeze Add-on,2015-04-16,349770,1.99
Super Goo Goo,2015-04-16,363900,2.99
404Sight,2015-04-16,361630,0.0
Goo Tunes (Super Goo Goo OST),2015-04-16,364180,0.99
Survival: Postapocalypse Now,2015-04-17,351290,4.99
Gratuitous Space Battles 2,2015-04-16,344840,9.99
Invite the Dwarves to Dinner,2015-04-16,364410,1.99
MX vs. ATV Unleashed,2006-01-16,359220,9.99
Asguaard,2015-04-10,332380,14.99
Don't Shoot Yourself!,2015-04-10,332880,4.99
Mysteries & Nightmares: Morgiana,2015-04-13,362030,7.99
STARWHAL Official Soundtrack,2015-04-10,356970,7.99
Alea Jacta Est: Birth of Rome,2013-01-30,313800,19.99
Princess Battles,2013-07-26,352740,16.99
Grand Theft Auto V,2015-04-14,271590,39.99
Mortal Kombat X,2015-04-13,307780,19.99
X-Plane 10 AddOn - Carenado - CT206H Stationair,2015-04-14,339388,29.99
DRAGON BALL XENOVERSE GT PACK 2 (+ Mira and Towa),2015-04-14,344462,9.99
BoxesWithGuns,2014-12-14,342520,1.99
STATIC: Investigator Training,2009-11-21,354720,7.99
FSX: Steam Edition - Cargo Crew Add-On,2015-04-14,343959,16.99
Rocksmith® 2014 – Thin Lizzy - “The Boys Are Back In Town”,2015-04-14,342812,2.99
Rocksmith® 2014 – Thin Lizzy - “Jailbreak”,2015-04-14,342813,2.99
Sentinels of the Multiverse - Rook City,2015-04-14,351390,4.99
Rocksmith® 2014 – Thin Lizzy - “Dancing In The Moonlight (It’s Caught Me In Its Spotlight)”,2015-04-14,342814,2.99
Rocksmith® 2014 – Thin Lizzy Song Pack,2015-04-14,342815,7.99
Kombat Pack,2015-04-14,347880,9.99
Age of Wonders III - Eternal Lords Expansion,2015-04-14,329530,19.99
Shiftlings Demo,2015-04-14,358950,0.0
POSTAL 2: Paradise Lost,2015-04-14,360960,5.99
Escape Machines,2015-04-14,363490,0.99
Goro,2015-04-14,347890,4.99
Space Hulk Ascension - Dark Angels,2015-04-15,347981,7.99
Pirate's Life,2015-04-17,359370,4.99
Atlantis 2: Beyond Atlantis,2000-06-14,362920,3.99
The Next Penelope - Soundtrack,2015-04-17,362700,1.99
Data Hacker: Reboot,2015-04-17,331790,4.99
Albedo: Original Soundtrack,2015-04-17,364170,0.0
ManaCollect,2015-04-17,335200,6.99
Luminoso,2015-04-17,364660,4.99
The Emptiness Deluxe Edition,2015-04-17,356160,9.99
Grave Prosperity: Redux- part 1,2015-04-17,363480,0.0
